id,artifact_id,image_url,image_path,is_primary,sort_order
135,2635,https://images.metmuseum.org/CRDImages/aa/original/DP286129.jpg,,1,1
136,2636,https://images.metmuseum.org/CRDImages/aa/original/DP286131.jpg,,1,1
137,2637,https://images.metmuseum.org/CRDImages/aa/original/DP286134.jpg,,1,1
138,2638,https://images.metmuseum.org/CRDImages/aa/original/DP286135.jpg,,1,1
139,2639,https://images.metmuseum.org/CRDImages/aa/original/DP275015.jpg,,1,1
140,2640,https://images.metmuseum.org/CRDImages/aa/original/DP277203.jpg,,1,1
141,2641,https://images.metmuseum.org/CRDImages/aa/original/DP286154.jpg,,1,1
142,2642,https://images.metmuseum.org/CRDImages/as/original/DP153882.jpg,,1,1
143,2643,https://images.metmuseum.org/CRDImages/as/original/DP153883.jpg,,1,1
144,2644,https://images.metmuseum.org/CRDImages/as/original/DP153884.jpg,,1,1
145,2645,https://images.metmuseum.org/CRDImages/as/original/DP153840.jpg,,1,1
146,2646,https://images.metmuseum.org/CRDImages/as/original/DP153848.jpg,,1,1
147,2647,https://images.metmuseum.org/CRDImages/as/original/14_76_4-003.jpg,,1,1
148,2648,https://images.metmuseum.org/CRDImages/as/original/DT11853.jpg,,1,1
149,2649,https://images.metmuseum.org/CRDImages/as/original/DP166575_CRD.jpg,,1,1
150,2650,https://images.metmuseum.org/CRDImages/as/original/29_100_476.JPG,,1,1
151,2651,https://images.metmuseum.org/CRDImages/as/original/DP200858_CRD.jpg,,1,1
152,2652,https://images.metmuseum.org/CRDImages/as/original/257575.jpg,,1,1
153,2653,https://images.metmuseum.org/CRDImages/as/original/DP170154.jpg,,1,1
154,2654,https://images.metmuseum.org/CRDImages/as/original/DP120039_CRD.jpg,,1,1
155,2655,https://images.metmuseum.org/CRDImages/as/original/DP201351_CRD.jpg,,1,1
156,2656,https://images.metmuseum.org/CRDImages/as/original/DP153499.jpg,,1,1
157,2657,https://images.metmuseum.org/CRDImages/as/original/47_18_55.jpg,,1,1
158,2658,https://images.metmuseum.org/CRDImages/as/original/DP153509.jpg,,1,1
159,2659,https://images.metmuseum.org/CRDImages/as/original/47_18_136_O2_sf.jpg,,1,1
160,2660,https://images.metmuseum.org/CRDImages/as/original/DT234041.jpg,,1,1
161,2661,https://images.metmuseum.org/CRDImages/as/original/DP-37462-002.jpg,,1,1
162,2662,https://images.metmuseum.org/CRDImages/as/original/DP-37469-002.jpg,,1,1
163,2663,https://images.metmuseum.org/CRDImages/as/original/DP164027.jpg,,1,1
164,2664,https://images.metmuseum.org/CRDImages/as/original/DP14324.jpg,,1,1
165,2665,https://images.metmuseum.org/CRDImages/as/original/LC-1975_268_139_cc-001.jpg,,1,1
166,2666,https://images.metmuseum.org/CRDImages/as/original/DP-286-001.jpg,,1,1
167,2667,https://images.metmuseum.org/CRDImages/as/original/1975_268_171_F_sf.JPG,,1,1
168,2668,https://images.metmuseum.org/CRDImages/as/original/1981_4_1a.jpg,,1,1
169,2669,https://images.metmuseum.org/CRDImages/as/original/1981_122_O.jpg,,1,1
170,2670,https://images.metmuseum.org/CRDImages/as/original/DP-29412-002.jpg,,1,1
171,2671,https://images.metmuseum.org/CRDImages/as/original/DP-36545-002.jpg,,1,1
172,2672,https://images.metmuseum.org/CRDImages/as/original/DP-32361-001.jpg,,1,1
173,2673,https://images.metmuseum.org/CRDImages/as/original/DP216663.jpg,,1,1
174,2674,https://images.metmuseum.org/CRDImages/as/original/DP-30132-002.jpg,,1,1
175,2675,https://images.metmuseum.org/CRDImages/as/original/DT8381.jpg,,1,1
176,2676,https://images.metmuseum.org/CRDImages/as/original/DP161418.jpg,,1,1
177,2677,https://images.metmuseum.org/CRDImages/as/original/1991_340.JPG,,1,1
178,2678,https://images.metmuseum.org/CRDImages/as/original/1992_130.JPG,,1,1
179,2679,https://images.metmuseum.org/CRDImages/as/original/DP124550.jpg,,1,1
180,2680,https://images.metmuseum.org/CRDImages/as/original/DP124554.jpg,,1,1
181,2681,https://images.metmuseum.org/CRDImages/as/original/DP-14609-017.jpg,,1,1
182,2682,https://images.metmuseum.org/CRDImages/as/original/DP-14609-054.jpg,,1,1
183,2683,https://images.metmuseum.org/CRDImages/as/original/1987_142_349_243831.jpg,,1,1
184,2684,https://images.metmuseum.org/CRDImages/as/original/DT6789.jpg,,1,1
185,2685,https://images.metmuseum.org/CRDImages/as/original/DP-14609-111.jpg,,1,1
186,2686,https://images.metmuseum.org/CRDImages/as/original/54_27_4.JPG,,1,1
187,2687,https://images.metmuseum.org/CRDImages/as/original/DP100688.jpg,,1,1
188,2688,https://images.metmuseum.org/CRDImages/as/original/48_30_13_142441.jpg,,1,1
189,2689,https://images.metmuseum.org/CRDImages/as/original/54_132_8_d2.JPG,,1,1
190,2690,https://images.metmuseum.org/CRDImages/as/original/54_132_7.JPG,,1,1
191,2691,https://images.metmuseum.org/CRDImages/as/original/DP102620.jpg,,1,1
192,2692,https://images.metmuseum.org/CRDImages/as/original/DP163976.jpg,,1,1
193,2693,https://images.metmuseum.org/CRDImages/as/original/LC-1984_498_6.jpg,,1,1
194,2694,https://images.metmuseum.org/CRDImages/as/original/29_110_10.JPG,,1,1
195,2695,https://images.metmuseum.org/CRDImages/as/original/DP-30186-001.jpg,,1,1
196,2696,https://images.metmuseum.org/CRDImages/as/original/LC-1982_225_at--001.jpg,,1,1
197,2697,https://images.metmuseum.org/CRDImages/as/original/1986_509_1ab_O.JPG,,1,1
198,2698,https://images.metmuseum.org/CRDImages/as/original/23ar4_61B.jpg,,1,1
199,2699,https://images.metmuseum.org/CRDImages/as/original/1989_236_8_O1.jpg,,1,1
200,2700,https://images.metmuseum.org/CRDImages/as/original/DT5219.jpg,,1,1
201,2701,https://images.metmuseum.org/CRDImages/as/original/DP-37465-002.jpg,,1,1
202,2702,https://images.metmuseum.org/CRDImages/as/original/60_43_9.JPG,,1,1
203,2703,https://images.metmuseum.org/CRDImages/as/original/1971_26_2_O1.jpg,,1,1
204,2704,https://images.metmuseum.org/CRDImages/as/original/1971_24_2.JPG,,1,1
205,2705,https://images.metmuseum.org/CRDImages/as/original/1971_24_1_O2.jpg,,1,1
206,2706,https://images.metmuseum.org/CRDImages/as/original/31_128_1_86148.jpg,,1,1
207,2707,https://images.metmuseum.org/CRDImages/as/original/31_128_2_O1.jpg,,1,1
208,2708,https://images.metmuseum.org/CRDImages/as/original/LC-31_128_3_at--002.jpg,,1,1
209,2709,https://images.metmuseum.org/CRDImages/as/original/DP152282.jpg,,1,1
210,2710,https://images.metmuseum.org/CRDImages/as/original/DP155006.jpg,,1,1
211,2711,https://images.metmuseum.org/CRDImages/as/original/LC-30_76_286_housing--003_crop.jpg,,1,1
212,2712,https://images.metmuseum.org/CRDImages/as/original/30_76_289.jpg,,1,1
213,2713,https://images.metmuseum.org/CRDImages/as/original/LC-1971_25_1_housing--003_crop.jpg,,1,1
214,2714,https://images.metmuseum.org/CRDImages/as/original/1970_298_3_O1.jpg,,1,1
215,2715,https://images.metmuseum.org/CRDImages/as/original/51_156_2_O2.jpg,,1,1
216,2716,https://images.metmuseum.org/CRDImages/as/original/1987_142_72_d1.JPG,,1,1
217,2717,https://images.metmuseum.org/CRDImages/as/original/DP264118.jpg,,1,1
218,2718,https://images.metmuseum.org/CRDImages/as/original/DP170265.jpg,,1,1
219,2719,https://images.metmuseum.org/CRDImages/as/original/DP259342.jpg,,1,1
220,2720,https://images.metmuseum.org/CRDImages/as/original/DP-30663-001.jpg,,1,1
221,2721,https://images.metmuseum.org/CRDImages/as/original/1987_420_5_1-1210.JPG,,1,1
222,2722,https://images.metmuseum.org/CRDImages/as/original/DP251638.jpg,,1,1
223,2723,https://images.metmuseum.org/CRDImages/as/original/59133.jpg,,1,1
224,2724,https://images.metmuseum.org/CRDImages/as/original/DP354041.jpg,,1,1
225,2725,https://images.metmuseum.org/CRDImages/as/original/DP353632.jpg,,1,1
226,2726,https://images.metmuseum.org/CRDImages/as/original/37 DP310532R1_61D.jpg,,1,1
227,2727,https://images.metmuseum.org/CRDImages/as/original/1991_423_10_F.jpg,,1,1
228,2728,https://images.metmuseum.org/CRDImages/as/original/1987_424_20a_F.jpg,,1,1
229,2729,https://images.metmuseum.org/CRDImages/as/original/1987_424_21_F.jpg,,1,1
230,2730,https://images.metmuseum.org/CRDImages/as/original/1985_398_2.jpg,,1,1
231,2731,https://images.metmuseum.org/CRDImages/as/original/DP-14528-013.jpg,,1,1
232,2732,https://images.metmuseum.org/CRDImages/as/original/DP252972.jpg,,1,1
233,2733,https://images.metmuseum.org/CRDImages/as/original/DP309912.jpg,,1,1
234,2734,https://images.metmuseum.org/CRDImages/as/original/DP102611.jpg,,1,1
235,2735,https://images.metmuseum.org/CRDImages/as/original/DT3859.jpg,,1,1
236,2736,https://images.metmuseum.org/CRDImages/as/original/DP159091.jpg,,1,1
237,2737,https://images.metmuseum.org/CRDImages/as/original/30_32_75.JPG,,1,1
238,2738,https://images.metmuseum.org/CRDImages/as/original/30_76_282_O1.jpg,,1,1
239,2739,https://images.metmuseum.org/CRDImages/as/original/15_95_162_F.jpg,,1,1
240,2740,https://images.metmuseum.org/CRDImages/as/original/30_76_110_O1.jpg,,1,1
241,2741,https://images.metmuseum.org/CRDImages/as/original/30_76_134_O1.jpg,,1,1
242,2742,https://images.metmuseum.org/CRDImages/as/original/30_76_140_O1.jpg,,1,1
243,2743,https://images.metmuseum.org/CRDImages/as/original/30_76_143_O1.jpg,,1,1
244,2744,https://images.metmuseum.org/CRDImages/as/original/26_213_F_sf.jpg,,1,1
245,2745,https://images.metmuseum.org/CRDImages/as/original/30_32_77.JPG,,1,1
246,2746,https://images.metmuseum.org/CRDImages/as/original/30_32_78.JPG,,1,1
247,2747,https://images.metmuseum.org/CRDImages/as/original/30_32_85.JPG,,1,1
248,2748,https://images.metmuseum.org/CRDImages/as/original/30_32_83.JPG,,1,1
249,2749,https://images.metmuseum.org/CRDImages/as/original/LC-30_32_76_std-002.jpg,,1,1
250,2750,https://images.metmuseum.org/CRDImages/as/original/54_132_4.JPG,,1,1
251,2751,https://images.metmuseum.org/CRDImages/as/original/1987_142_144.jpg,,1,1
252,2752,https://images.metmuseum.org/CRDImages/as/original/DP170223.jpg,,1,1
253,2753,https://images.metmuseum.org/CRDImages/as/original/50_138_3.JPG,,1,1
254,2754,https://images.metmuseum.org/CRDImages/as/original/50_138_2.JPG,,1,1
255,2755,https://images.metmuseum.org/CRDImages/as/original/50_138_1.JPG,,1,1
256,2756,https://images.metmuseum.org/CRDImages/as/original/DP-19529-001.jpg,,1,1
257,2757,https://images.metmuseum.org/CRDImages/as/original/DP138051.jpg,,1,1
258,2758,https://images.metmuseum.org/CRDImages/as/original/24_174_5.JPG,,1,1
259,2759,https://images.metmuseum.org/CRDImages/as/original/12_37_164.JPG,,1,1
260,2760,https://images.metmuseum.org/CRDImages/as/original/12_37_165_12309.jpg,,1,1
261,2761,https://images.metmuseum.org/CRDImages/as/original/48_30_16_142444.jpg,,1,1
262,2762,https://images.metmuseum.org/CRDImages/as/original/1989_221.jpg,,1,1
263,2763,https://images.metmuseum.org/CRDImages/as/original/1987_142_357_F2.jpg,,1,1
264,2764,https://images.metmuseum.org/CRDImages/as/original/DP102619.jpg,,1,1
265,2765,https://images.metmuseum.org/CRDImages/as/original/1982_286ab_229069.jpg,,1,1
266,2766,https://images.metmuseum.org/CRDImages/as/original/1982_460_4_230544.jpg,,1,1
267,2767,https://images.metmuseum.org/CRDImages/as/original/1992_193_2.JPG,,1,1
268,2768,https://images.metmuseum.org/CRDImages/as/original/1992_257_1.JPG,,1,1
269,2769,https://images.metmuseum.org/CRDImages/as/original/DP236514.jpg,,1,1
270,2770,https://images.metmuseum.org/CRDImages/aa/original/LC-TR_432_2018-006.jpg,,1,1
271,2771,https://images.metmuseum.org/CRDImages/as/original/15_95_89_O.JPG,,1,1
272,2772,https://images.metmuseum.org/CRDImages/as/original/15_95_91.jpg,,1,1
273,2773,https://images.metmuseum.org/CRDImages/as/original/DP-36004-001.jpg,,1,1
274,2774,https://images.metmuseum.org/CRDImages/as/original/15_95_172_O.JPG,,1,1
275,2775,https://images.metmuseum.org/CRDImages/as/original/DP158827.jpg,,1,1
276,2776,https://images.metmuseum.org/CRDImages/as/original/DP156671.jpg,,1,1
277,2777,https://images.metmuseum.org/CRDImages/as/original/1997_92_O2_sf.jpg,,1,1
278,2778,https://images.metmuseum.org/CRDImages/as/original/DT4121.jpg,,1,1
279,2779,https://images.metmuseum.org/CRDImages/as/original/1997_1_3.jpg,,1,1
280,2780,https://images.metmuseum.org/CRDImages/as/original/DP-14609-119.jpg,,1,1
281,2781,https://images.metmuseum.org/CRDImages/as/original/DP-14610-043.jpg,,1,1
282,2782,https://images.metmuseum.org/CRDImages/as/original/1997_1_10.jpg,,1,1
283,2783,https://images.metmuseum.org/CRDImages/as/original/DP-35702-002.jpg,,1,1
284,2784,https://images.metmuseum.org/CRDImages/as/original/DP274197.jpg,,1,1
285,2785,https://images.metmuseum.org/CRDImages/as/original/DT371470.jpg,,1,1
286,2786,https://images.metmuseum.org/CRDImages/as/original/LC-1997_268_001.jpg,,1,1
287,2787,https://images.metmuseum.org/CRDImages/as/original/LC-1997_269_001.jpg,,1,1
288,2788,https://images.metmuseum.org/CRDImages/as/original/DT3985.jpg,,1,1
289,2789,https://images.metmuseum.org/CRDImages/as/original/DP271813.jpg,,1,1
290,2790,https://images.metmuseum.org/CRDImages/as/original/DT4083.jpg,,1,1
291,2791,https://images.metmuseum.org/CRDImages/as/original/DP260285.jpg,,1,1
292,2792,https://images.metmuseum.org/CRDImages/as/original/DP275507.jpg,,1,1
293,2793,https://images.metmuseum.org/CRDImages/as/original/DT219097.jpg,,1,1
294,2794,https://images.metmuseum.org/CRDImages/as/original/ASA5.jpg,,1,1
295,2795,https://images.metmuseum.org/CRDImages/as/original/DP-33023-001.jpg,,1,1
296,2796,https://images.metmuseum.org/CRDImages/as/original/DP310102.jpg,,1,1
297,2797,https://images.metmuseum.org/CRDImages/as/original/ASA32.jpg,,1,1
298,2798,https://images.metmuseum.org/CRDImages/as/original/LC-29_100_160_whs-002.jpg,,1,1
299,2799,https://images.metmuseum.org/CRDImages/as/original/DP170127.jpg,,1,1
