object_id,title_zh,title_en,time_period,dynasty_id,type,material,description,dimensions,museum_id,location_id,detail_url,image_url,image_path,credit_line,accession_number,crawl_date,image_validated,last_updated,created_at
5527,,Chair for the imperial court,1644-1911,27,Decorative Arts,Lacquer on wood,Lacquer on wood,H. 44 in x W. 26 in x D. 20 in,2,,https://searchcollection.asianart.org/objects/3807/chair-for-the-imperial-court?ctx=bb3477c01e2a60706e4668ea26a173100649b5d6&idx=771,https://searchcollection.asianart.org/internal/media/dispatcher/73502/preview,,The Avery Brundage Collection,B60M28+,2026-06-03,1,,
5528,,Plate with swallows and apricot blossoms,1662-1722,27,Ceramics,Porcelain with overglaze multicolor decoration,Porcelain with overglaze multicolor decoration,"H. 2 3/8 in x Diam. 14 3/8 in, H. 6.0 cm x Diam. 36.5 cm",2,,https://searchcollection.asianart.org/objects/4126/plate-with-swallows-and-apricot-blossoms?ctx=bb3477c01e2a60706e4668ea26a173100649b5d6&idx=775,https://searchcollection.asianart.org/internal/media/dispatcher/17556/preview,,The Avery Brundage Collection,B60P1534,2026-06-03,1,,
5529,,"Plate with design of dragons, citrons, and pomegranates",1662-1722,27,Ceramics,Porcelain with incised design under multicolor glazes,Porcelain with incised design under multicolor glazes,"H. 1 7/8 in x Diam. 9 3/4 in, H. 4.8 cm x Diam. 24.8 cm",2,,https://searchcollection.asianart.org/objects/4250/plate-with-design-of-dragons-citrons-and-pomegranates?ctx=bb3477c01e2a60706e4668ea26a173100649b5d6&idx=778,https://searchcollection.asianart.org/internal/media/dispatcher/17827/preview,,The Avery Brundage Collection,B60P1754,2026-06-03,1,,
5530,,Vase with peaches,1736-1795,27,Ceramics,Porcelain with overglaze multicolor decoration,Porcelain with overglaze multicolor decoration,"H. 19 5/8 in x Diam. 14 1/2 in, H. 49.8 cm x Diam. 36.8 cm",2,,https://searchcollection.asianart.org/objects/4683/vase-with-peaches?ctx=0daadffc854885a36f182d01c611485583b27350&idx=786,https://searchcollection.asianart.org/internal/media/dispatcher/62021/preview,,The Avery Brundage Collection,B60P124+,2026-06-03,1,,
5531,,Jar with design of lions playing with a ball,1506-1521,26,Ceramics,Porcelain with underglaze blue and overglaze multicolor decoration,Porcelain with underglaze blue and overglaze multicolor decoration,"H. 11 3/8 in x Diam. 11 7/8 in, H. 28.9 cm x Diam. 30.2 cm",2,,https://searchcollection.asianart.org/objects/4926/jar-with-design-of-lions-playing-with-a-ball?ctx=0daadffc854885a36f182d01c611485583b27350&idx=787,https://searchcollection.asianart.org/internal/media/dispatcher/16939/preview,,The Avery Brundage Collection,B60P507,2026-06-03,1,,
5532,,Octagonal plate with the Eight Treasures and a longevity character,1522 - 1566,26,Decorative Arts,Carved red lacquer,Carved red lacquer,Overall: H. 1 5/16 in × W. 6 3/8 in × D. 6 3/8 in (3.3 cm × 16.2 cm × 16.2 cm),2,,https://searchcollection.asianart.org/objects/4975/octagonal-plate-with-the-eight-treasures-and-a-longevity-cha?ctx=0daadffc854885a36f182d01c611485583b27350&idx=791,https://searchcollection.asianart.org/internal/media/dispatcher/75423/preview,,Museum purchase,B83M10,2026-06-03,1,,
5533,,Vase suspended from three chains,1900-1949,28,Jade And Stones,Nephrite,Nephrite,"H. 14 1/2 in x W. 4 in x D.3/4 in, H. 36.8 cm x W. 10.2 cm x D. 1.9 cm",2,,https://searchcollection.asianart.org/objects/5097/vase-suspended-from-three-chains?ctx=9cff1be2e79b2b4c4c119cd68ac9283a9110ca79&idx=793,https://searchcollection.asianart.org/internal/media/dispatcher/20732/preview,,The Avery Brundage Collection,B62J67,2026-06-03,1,,
5534,,"Covered jar, one of a pair",1920-1940,28,Ceramics,Porcelain with overglaze polychrome decoration,Porcelain with overglaze polychrome decoration,"H. 28 3/8 in x Diam. 16 in, H. 73.3 cm x Diam. 40.6 cm",2,,https://searchcollection.asianart.org/objects/5638/covered-jar-one-of-a-pair?ctx=cc5f895a325ebab5ab09764c091d01aaf852632c&idx=814,https://searchcollection.asianart.org/internal/media/dispatcher/16430/preview,,The Avery Brundage Collection,B60P115+.a-.b,2026-06-03,1,,
5535,,Covered bowl with design of dragons,1723-1735,27,Ceramics,Porcelain with underglaze blue and overglaze multicolor,Porcelain with underglaze blue and overglaze multicolor,"H. 5 1/2 in x Diam. 8 in, H. 14 cm x Diam. 20.3 cm",2,,https://searchcollection.asianart.org/objects/5812/covered-bowl-with-design-of-dragons?ctx=af427db0748bb9a47e82a9d869f9122ac5d0d343&idx=819,https://searchcollection.asianart.org/internal/media/dispatcher/18716/preview,,The Avery Brundage Collection,B60P2109.a-.b,2026-06-03,1,,
5536,,Bowl with design of eight cranes flying through clouds,1723-1735,27,Ceramics,Porcelain with overglaze multicolor decoration,Porcelain with overglaze multicolor decoration,"H. 2 1/2 in x Diam. 5 7/8 in, H. 6/3 cm x Diam. 15 cm",2,,https://searchcollection.asianart.org/objects/5909/bowl-with-design-of-eight-cranes-flying-through-clouds?ctx=af427db0748bb9a47e82a9d869f9122ac5d0d343&idx=824,https://searchcollection.asianart.org/internal/media/dispatcher/21284/preview,,The Avery Brundage Collection,B62P153.a,2026-06-03,1,,
5537,,Meditating Lohan,1900s,27,Jade And Stones,Nephrite,Nephrite,"H. 5 1/4 in x W. 2 3/4 in x D. 1 3/4 in, H. 13.3 cm x W. 7 cm x D. 4.4 cm",2,,https://searchcollection.asianart.org/objects/6191/meditating-lohan?ctx=81ec55f677311d665b977ec27efb68188f0f1698&idx=828,https://searchcollection.asianart.org/internal/media/dispatcher/13502/preview,,The Avery Brundage Collection,B60J1,2026-06-03,1,,
5538,,Ritual vessel (hu),1900-1949,28,Jade And Stones,Jadeite,Jadeite,"H. 10 1/4 in x W. 5 1/8 in x D. 5 1/8 in, H. 26 cm x W. 13.3.cm x D. 13.3 cm",2,,https://searchcollection.asianart.org/objects/6215/ritual-vessel-hu?ctx=81ec55f677311d665b977ec27efb68188f0f1698&idx=830,https://searchcollection.asianart.org/internal/media/dispatcher/13612/preview,,The Avery Brundage Collection,B60J21+,2026-06-03,1,,
5539,,Rhyton with dragons,1800s,27,Jade And Stones,Nephrite,Nephrite,"H. 6 1/2 in x W. 6 1/2 in x D. 2 1/2 in, H. 16.5 cm x W. 16.5 cm x D. 6.4 cm",2,,https://searchcollection.asianart.org/objects/6243/rhyton-with-dragons?ctx=81ec55f677311d665b977ec27efb68188f0f1698&idx=835,https://searchcollection.asianart.org/internal/media/dispatcher/13704/preview,,The Avery Brundage Collection,B60J51,2026-06-03,1,,
5540,,Avalokiteshvara (Guanyin) of the South Sea,1800s,27,Jade And Stones,Nephrite,Nephrite,"H. 8 1/4 in x W. 5 3/8 in x D. 2 3/4 in, H. 21 cm x W. 13.7 cm x D. 7 cm",2,,https://searchcollection.asianart.org/objects/6269/avalokiteshvara-guanyin-of-the-south-sea?ctx=81ec55f677311d665b977ec27efb68188f0f1698&idx=838,https://searchcollection.asianart.org/internal/media/dispatcher/13801/preview,,The Avery Brundage Collection,B60J101,2026-06-03,1,,
5541,,Triangular stand,1300-1400,25,Decorative Arts,Lacquer with inlaid mother-of-pearl and gold paint,Lacquer with inlaid mother-of-pearl and gold paint,"H. 13 3/4 in x W. 10 5/8 in x D. 9 1/4 in, H. 34.9 cm x W. 26.9 cm x D. 23.4 cm",2,,https://searchcollection.asianart.org/objects/6314/triangular-stand?ctx=4afbcaa254b36a9d0af70fd790a7e29f6e9d20b9&idx=842,https://searchcollection.asianart.org/internal/media/dispatcher/66043/preview,,Museum purchase,B77M15,2026-06-03,1,,
5542,,Spittoon,1900-1949,28,Jade And Stones,Nephrite,Nephrite,"H. 2 3/8 in x Diam. 5 in, H. 6.3 cm x Diam. 12.7 cm",2,,https://searchcollection.asianart.org/objects/6341/spittoon?ctx=4afbcaa254b36a9d0af70fd790a7e29f6e9d20b9&idx=844,https://searchcollection.asianart.org/internal/media/dispatcher/14028/preview,,The Avery Brundage Collection,B60J233.a-.b,2026-06-03,1,,
5543,,After Waterfall and Soughing Pine,1700s,27,Jade And Stones,Nephrite,Nephrite,"H. 9 1/4 in x W. 5 in x D. 4 in, H. 23.5 cm x W. 12.7 cm x  D. 10.2 cm",2,,https://searchcollection.asianart.org/objects/6364/after-waterfall-and-soughing-pine?ctx=4afbcaa254b36a9d0af70fd790a7e29f6e9d20b9&idx=847,https://searchcollection.asianart.org/internal/media/dispatcher/14105/preview,,The Avery Brundage Collection,B60J265,2026-06-03,1,,
5544,,Tiger with five poisons,1800s,27,Jade And Stones,Nephrite,Nephrite,"H. 2 1/8 in x W. 3 3/4 in x D. 1 1/2 in, H. 5.4 cm x W. 9.5 cm x D. 3.8 cm",2,,https://searchcollection.asianart.org/objects/6407/tiger-with-five-poisons?ctx=4afbcaa254b36a9d0af70fd790a7e29f6e9d20b9&idx=849,https://searchcollection.asianart.org/internal/media/dispatcher/14310/preview,,The Avery Brundage Collection,B60J352,2026-06-03,1,,
5545,,Large basin,1900-1949,28,Jade And Stones,Nephrite,Nephrite,"h. 4 in x W. 11 in x D. 8 1/4, H. 10.2 cm x W. 28 cm x D. 21 cm",2,,https://searchcollection.asianart.org/objects/6424/large-basin?ctx=4afbcaa254b36a9d0af70fd790a7e29f6e9d20b9&idx=851,https://searchcollection.asianart.org/internal/media/dispatcher/14434/preview,,The Avery Brundage Collection,B60J405,2026-06-03,1,,
5546,,Owl,1800-1960,27,Jade And Stones,Jadeite,Jadeite,"H. 14 in x Diam. 5 1/2 in, H. 35.6 cm x Diam. 14.0 cm",2,,https://searchcollection.asianart.org/objects/6447/owl?ctx=f3a436f24c9a4a46f7682c289b7cddbf9a51f59d&idx=853,https://searchcollection.asianart.org/internal/media/dispatcher/15376/preview,,The Avery Brundage Collection,B60J964.a-.b,2026-06-03,1,,
5547,,Auspicious fish playing with a pearl,1900s,27,Jade And Stones,Nephrite,Nephrite,"H. 3 in x W. 3 3/4 in x  D. 3/4 in, H. 7.6 cm x W. 9.5 cm x D. 1.9 cm",2,,https://searchcollection.asianart.org/objects/6623/auspicious-fish-playing-with-a-pearl?ctx=f3a436f24c9a4a46f7682c289b7cddbf9a51f59d&idx=859,https://searchcollection.asianart.org/internal/media/dispatcher/20600/preview,,The Avery Brundage Collection,B62J9,2026-06-03,1,,
5548,,Pendant in the shape of catfish,1800s,27,Jade And Stones,Nephrite,Nephrite,"H. 3/8 in x W. 2 in x D. 2 in, H. 1.0 cm x W. 5.1 cm x D. 5.1 cm",2,,https://searchcollection.asianart.org/objects/6691/pendant-in-the-shape-of-catfish?ctx=0478ba0b72bd4ae549ab63616f3dded2e0ac3886&idx=864,https://searchcollection.asianart.org/internal/media/dispatcher/29076/preview,,Gift of R.W. Winskill in Memory of Lionel H. Pries,B86J19,2026-06-03,1,,
5549,,Circular box decorated with the character for spring and a bowl of treasures,1736-1795,27,Decorative Arts,"Carved red, green, and yellow lacquer","Carved red, green, and yellow lacquer","H. 5 in x Diam. 20 3/4 in, H. 12.7 cm x Diam. 52.7 cm",2,,https://searchcollection.asianart.org/objects/6747/circular-box-decorated-with-the-character-for-spring-and-a-b?ctx=0478ba0b72bd4ae549ab63616f3dded2e0ac3886&idx=866,https://searchcollection.asianart.org/internal/media/dispatcher/56695/preview,,The Avery Brundage Collection,B60M317.a-.b,2026-06-03,1,,
5550,,Lidded box with a scene of two lions playing with balls,1522 - 1566,26,Decorative Arts,Carved multicolor lacquer,Carved multicolor lacquer,Overall: H 5 1/4 in × W 10 1/16 in × D 10 1/16 in (13.3 cm × 25.6 cm × 25.6 cm) Other (Top (.b)): H 2 7/16 in × W 10 1/16 in × D 10 in (6.2 cm × 25.6 cm × 25.4 cm) Other (Base (.a)): H 3 1/16 in × W 10 1/16 in × D 10 1/16 in (7.8 cm × 25.6 cm × 25.6 cm),2,,https://searchcollection.asianart.org/objects/6820/lidded-box-with-a-scene-of-two-lions-playing-with-balls?ctx=fb47abce59886240b012043c4822e1170c7fbc0c&idx=881,https://searchcollection.asianart.org/internal/media/dispatcher/73322/preview,,The Avery Brundage Collection,B62M12.a-.b,2026-06-03,1,,
5551,,"Tea bowl, one of a pair",1746,27,Decorative Arts,Carved multicolor lacquer,Carved multicolor lacquer,Overall: H. 2 3/8 in × W. 4 13/16 in × D. 4 13/16 in (6 cm × 12.2 cm × 12.2 cm),2,,https://searchcollection.asianart.org/objects/6858/tea-bowl-one-of-a-pair?ctx=fb47abce59886240b012043c4822e1170c7fbc0c&idx=883,https://searchcollection.asianart.org/internal/media/dispatcher/73333/preview,,The Avery Brundage Collection,B62M82,2026-06-03,1,,
5552,,"Tea bowl, one of a pair (pair with B62M82)",1746,27,Decorative Arts,Carved multicolor lacquer,Carved multicolor lacquer,"H. 2 3/8 in x Diam. 4 3/4 in, H. 6 cm x Diam. 12.1 cm",2,,https://searchcollection.asianart.org/objects/6859/tea-bowl-one-of-a-pair-pair-with-b62m82?ctx=fb47abce59886240b012043c4822e1170c7fbc0c&idx=884,https://searchcollection.asianart.org/internal/media/dispatcher/73339/preview,,The Avery Brundage Collection,B62M83,2026-06-03,1,,
5553,,Table screen and stand,1736 - 1795,27,Ceramics,Carved multicolor lacquer,Carved multicolor lacquer,Overall: H. 9 1/2 in × W. 16 5/16 in × D. 1 1/2 in (24.1 cm × 41.4 cm × 3.8 cm) Other (Panel a): H. 7 7/8 in × W. 14 7/8 in × D. 1/2 in (20 cm × 37.8 cm × 1.3 cm) Other (Panel b): H. 7 7/8 in × W. 14 15/16 in × D. 1/2 in (20 cm × 37.9 cm × 1.3 cm) Other (Stand c): H. 4 5/16 in × W. 16 5/16 in × D. 1 1/2 in (11 cm × 41.4 cm × 3.8 cm),2,,https://searchcollection.asianart.org/objects/6860/table-screen-and-stand?ctx=fb47abce59886240b012043c4822e1170c7fbc0c&idx=885,https://searchcollection.asianart.org/internal/media/dispatcher/73182/preview,,The Avery Brundage Collection,B62M84.a-.c,2026-06-03,1,,
5554,,Rectangular box with cover,1610,26,Decorative Arts,Black lacquer with inlaid lacquer,Black lacquer with inlaid lacquer,H. 6 in x W. 10 1/2 in x L. 17 1/2 in,2,,https://searchcollection.asianart.org/objects/6885/rectangular-box-with-cover?ctx=fb47abce59886240b012043c4822e1170c7fbc0c&idx=886,https://searchcollection.asianart.org/internal/media/dispatcher/73606/preview,,The Avery Brundage Collection,B66M5.a-.b,2026-06-03,1,,
5555,,Lotus-shaped box with tray and cover,1271-1368,25,Decorative Arts,Lacquer on wood with red interior,Lacquer on wood with red interior,"H. 4 1/4 in x W. 5 7/16 in x L. 14 1/8 in, H. 10.8 cm x W. 13.9 cm x L. 35.9 cm",2,,https://searchcollection.asianart.org/objects/6955/lotusshaped-box-with-tray-and-cover?ctx=fb47abce59886240b012043c4822e1170c7fbc0c&idx=887,https://searchcollection.asianart.org/internal/media/dispatcher/65748/preview,,Museum purchase,B76M1,2026-06-03,1,,
5556,,Covered round box decorated with pheasants and flowers,1688,27,Decorative Arts,Paint on lacquered wood with rattan sides,Paint on lacquered wood with rattan sides,Overall: H 5 in × W 14 13/16 in × D 14 11/16 in (12.7 cm × 37.6 cm × 37.3 cm) Other (Lid (.b)): H 2 1/2 in × W 14 3/4 in × D 14 3/4 in (6.4 cm × 37.5 cm × 37.5 cm) Other (Base (.b)): H 2 7/8 in × W 14 13/16 in × D 14 11/16 in (7.3 cm × 37.6 cm × 37.3 cm),2,,https://searchcollection.asianart.org/objects/6958/covered-round-box-decorated-with-pheasants-and-flowers?ctx=9ae2e4ed23a795db2d39a244aca17f038c9e51c6&idx=888,https://searchcollection.asianart.org/internal/media/dispatcher/75440/preview,,Museum purchase,B76M4.a-.b,2026-06-03,1,,
5557,,Lobed box with a scene of tea drinking,1400-1500,26,Decorative Arts,Carved red lacquer,Carved red lacquer,"H. 5 1/8 in x W. 9 5/8 in x D. 9 3/8 in, H. 13.0 cm x W. 24.5 cm x D. 23.7 cm",2,,https://searchcollection.asianart.org/objects/6997/lobed-box-with-a-scene-of-tea-drinking?ctx=9ae2e4ed23a795db2d39a244aca17f038c9e51c6&idx=889,https://searchcollection.asianart.org/internal/media/dispatcher/73611/preview,,Gift of M. Jean-Pierre Dubosc,B77M24,2026-06-03,1,,
5558,,Tray depicting plum branch under the moon,1271-1368 or later,25,Decorative Arts,Lacquer inlaid with mother-of-pearl,Lacquer inlaid with mother-of-pearl,"H. 1 in x W. 5 7/8 in x L. 10 3/8 in, H. 2.5 cm x W. 14.9 cm x L. 26.4 cm",2,,https://searchcollection.asianart.org/objects/7011/tray-depicting-plum-branch-under-the-moon?ctx=9ae2e4ed23a795db2d39a244aca17f038c9e51c6&idx=890,https://searchcollection.asianart.org/internal/media/dispatcher/65670/preview,,Museum purchase,B83M2,2026-06-03,1,,
5559,,Cosmetic box,1300 - 1400,25,Decorative Arts,Brown lacquer with pewter rims and mother-of-pearl inlay,Brown lacquer with pewter rims and mother-of-pearl inlay,Overall: H. 3 3/4 in × W. 4 1/16 in × D. 4 1/2 in (9.5 cm × 10.3 cm × 11.4 cm) Other (Box (.a)): H. 2 5/8 in × W. 4 in × D. 4 1/8 in (6.7 cm × 10.2 cm × 10.5 cm) Other (Lid (.b)): H. 2 1/2 in × W. 4 1/16 in × D. 4 1/16 in (6.4 cm × 10.3 cm × 10.3 cm),2,,https://searchcollection.asianart.org/objects/7016/cosmetic-box?ctx=9ae2e4ed23a795db2d39a244aca17f038c9e51c6&idx=891,https://searchcollection.asianart.org/internal/media/dispatcher/66084/preview,,Museum purchase,B83M11.a-.b,2026-06-03,1,,
5560,,Picnic box,1800 - 1900,27,Decorative Arts,Gold paint on red lacquered wood and bamboo with plied and knotted silk cords,Gold paint on red lacquered wood and bamboo with plied and knotted silk cords,Overall: H. 18 in × W. 14 7/8 in × D. 8 in (45.7 cm × 37.8 cm × 20.3 cm),2,,https://searchcollection.asianart.org/objects/7018/picnic-box?ctx=9ae2e4ed23a795db2d39a244aca17f038c9e51c6&idx=892,https://searchcollection.asianart.org/internal/media/dispatcher/65931/preview,,Bequest of Michel D. Weill,B85M2,2026-06-03,1,,
5561,,Bottle-shaped vase,1700-1800,27,Decorative Arts,Carved red lacquer,Carved red lacquer,H. 24 in x Diam. 14 in,2,,https://searchcollection.asianart.org/objects/7037/bottleshaped-vase?ctx=9ae2e4ed23a795db2d39a244aca17f038c9e51c6&idx=895,https://searchcollection.asianart.org/internal/media/dispatcher/65877/preview,,The Avery Brundage Collection,B60M17+,2026-06-03,1,,
5562,,Lidded cup with inscribed poetry by Emperor Qianlong,1776,27,Decorative Arts,Lacquer on wood with carved decoration and filled gold,Lacquer on wood with carved decoration and filled gold,H. 4 1/4 in x Diam. 4 in,2,,https://searchcollection.asianart.org/objects/7038/lidded-cup-with-inscribed-poetry-by-emperor-qianlong?ctx=9ae2e4ed23a795db2d39a244aca17f038c9e51c6&idx=896,https://searchcollection.asianart.org/internal/media/dispatcher/46809/preview,,The Avery Brundage Collection,B60M446.a-.b,2026-06-03,1,,
5563,,Wrist rest used while writing,1900-1949,28,Jade And Stones,Nephrite,Nephrite,"H. 6 3/4 in x W. 2 1/8 in x D. 1/4 in, H. 17.1 cm x W. 5.4 cm x D. 0.6 cm",2,,https://searchcollection.asianart.org/objects/7040/wrist-rest-used-while-writing?ctx=9ae2e4ed23a795db2d39a244aca17f038c9e51c6&idx=897,https://searchcollection.asianart.org/internal/media/dispatcher/22392/preview,,The Avery Brundage Collection,B65J28,2026-06-03,1,,
5564,,Set of six rings with carved wood case,1762,27,Jade And Stones,"Nephrite rings, red sandalwood case with gold and silver inlay","Nephrite rings, red sandalwood case with gold and silver inlay","H. 4 3/4 in x W. 3 in x D. 3 in, H. 12.1 cm x W. 7.6 cm x D. 7.6 cm",2,,https://searchcollection.asianart.org/objects/7152/set-of-six-rings-with-carved-wood-case?ctx=9ae2e4ed23a795db2d39a244aca17f038c9e51c6&idx=898,https://searchcollection.asianart.org/internal/media/dispatcher/20842/preview,,The Avery Brundage Collection,B62M51.a-.i,2026-06-03,1,,
5565,,Bird and Autumn Leaves,1967,28,Painting,Ink and colors on paper,Ink and colors on paper,"H. 33 3/8 in x W. 17 3/4 in, H. 84.7 cm x W. 45.0 cm image; H. 56 1/8 in x W.21 1/2 in, H. 142.3 cm x W. 54.5 cm overall",2,,https://searchcollection.asianart.org/objects/7343/bird-and-autumn-leaves?ctx=c6b294adeb9fd6fdb8a79da200a308679be644f3&idx=900,https://searchcollection.asianart.org/internal/media/dispatcher/1919/preview,,Collection of Master Chao Shao-An,1992.253,2026-06-03,1,,
5566,,Tao Yuanming Picking Chrysanthemums,1983,28,Painting,Ink and colors on paper,Ink and colors on paper,"H. 39 in x W. 17 1/2 in, H. 99.1 cm x W. 44.5 cm (image); H. 81 1/8 in x W. 23 5/8 in, H. 206.1 cm x W. 60 cm (overall)",2,,https://searchcollection.asianart.org/objects/7476/tao-yuanming-picking-chrysanthemums?ctx=c6b294adeb9fd6fdb8a79da200a308679be644f3&idx=901,https://searchcollection.asianart.org/internal/media/dispatcher/2451/preview,,Gift of the Jack Anderson Collection,1994.119,2026-06-03,1,,
5567,,Cosmetics box set,206 BCE-9 CE,9,Decorative Arts,Lacquer on wood with silver foil,Lacquer on wood with silver foil,"H. 4 1/2 in x Diam. 4 3/4 in, H. 11.4 cm x Diam. 12.1 cm",2,,https://searchcollection.asianart.org/objects/7585/cosmetics-box-set?ctx=c6b294adeb9fd6fdb8a79da200a308679be644f3&idx=903,https://searchcollection.asianart.org/internal/media/dispatcher/59678/preview,,Gift of the Connoisseurs' Council,1997.5.a-.h,2026-06-03,1,,
5568,,"The bodhisattva Ashvaghosha (Memyo), from the scroll set Selections of Iconographic Drawings (Zuzosho)",1300-1400,21,Painting,Ink and colors on paper,Ink and colors on paper,"H. 7 3/4 in x W. 14 in, H. 19.7 cm x W. 35.6 cm",2,,https://searchcollection.asianart.org/objects/7745/the-bodhisattva-ashvaghosha-memyo-from-the-scroll-set-sel?ctx=c6b294adeb9fd6fdb8a79da200a308679be644f3&idx=904,https://searchcollection.asianart.org/internal/media/dispatcher/21875/preview,,The Avery Brundage Collection,B64D1,2026-06-03,1,,
5569,,"Life of the Great Master of Mount Koya (Koya daishi gyojo-zue), volume 4",1400-1500,21,Painting,Ink and colors on paper,Ink and colors on paper,"H. 12 1/2 in x W. 342 1/4 in, H. 31.8 cm x W. 869.3 cm (image); H. 12 1/2 in x W. 424 1/16 in, H. 31.8 cm x W. 1077.1 cm (overall)",2,,https://searchcollection.asianart.org/objects/9776/life-of-the-great-master-of-mount-koya-koya-daishi-gyojozu?ctx=c6b294adeb9fd6fdb8a79da200a308679be644f3&idx=905,https://searchcollection.asianart.org/internal/media/dispatcher/53497/preview,,Gift of the Asian Art Foundation,B67D17,2026-06-03,1,,
5570,,A lama of the Gelug Order,1700-1800,27,Painting,Colors on cotton,Colors on cotton,"H. 28 3/4 in x W. 18 1/8 in, H. 73 cm x 46 cm (image); H. 61 1/4 in x W. 29 1/4 in, H. 155.6 cm x W. 74.3 cm (overall)",2,,https://searchcollection.asianart.org/objects/10505/a-lama-of-the-gelug-order?ctx=c6b294adeb9fd6fdb8a79da200a308679be644f3&idx=907,https://searchcollection.asianart.org/internal/media/dispatcher/73683/preview,,The Avery Brundage Collection,B60D4+,2026-06-03,1,,
5571,,Stemmed cup with carved patterns,1736-1795,27,Decorative Arts,Lacquer and metal with gilding,Lacquer and metal with gilding,"H. 5 1/8 in x Diam. 6 in, H. 13 cm x Diam. 15.2 cm",2,,https://searchcollection.asianart.org/objects/11405/stemmed-cup-with-carved-patterns?ctx=cdb63dcdf847c4cd26b6a85d5777ae4bdb0ec76e&idx=912,https://searchcollection.asianart.org/internal/media/dispatcher/75246/preview,,The Avery Brundage Collection,B60M403,2026-06-03,1,,
5572,,Lobed box with painted decoration,1300-1400,25,Decorative Arts,Lacquer on wood with pigments,Lacquer on wood with pigments,"H. 3 in x Diam. 6 1/8 in, H. 7.6 cm x Diam. 15.6 cm",2,,https://searchcollection.asianart.org/objects/14639/lobed-box-with-painted-decoration?ctx=cdb63dcdf847c4cd26b6a85d5777ae4bdb0ec76e&idx=917,https://searchcollection.asianart.org/internal/media/dispatcher/66060/preview,,Gift of the Christensen Fund,BL77M19.a-.b,2026-06-03,1,,
5573,,Rectangular tray with landscape design,1368-1644,26,Decorative Arts,Lacquer with inlaid mother-of-pearl,Lacquer with inlaid mother-of-pearl,"H. 3/4 in x W. 13 5/8 in x D. 11 in, H. 1.9 cm x W. 34.5 cm x D. 7.9 cm",2,,https://searchcollection.asianart.org/objects/14690/rectangular-tray-with-landscape-design?ctx=cdb63dcdf847c4cd26b6a85d5777ae4bdb0ec76e&idx=918,https://searchcollection.asianart.org/internal/media/dispatcher/75360/preview,,Gift of the Christensen Fund,BL77M3,2026-06-03,1,,
5574,,Square tray,1127-1368,25,Decorative Arts,"Black lacquer painted with red, yellow, green, and gold","Black lacquer painted with red, yellow, green, and gold","H. 7/8 in x W. 7 3/4 in x D. 7 3/4 in, H. 2.2 cm x W. 19.7 cm x D. 19.7 cm",2,,https://searchcollection.asianart.org/objects/14696/square-tray?ctx=cdb63dcdf847c4cd26b6a85d5777ae4bdb0ec76e&idx=919,https://searchcollection.asianart.org/internal/media/dispatcher/66354/preview,,Gift of the Christensen Fund,BL77M41,2026-06-03,1,,
5575,,Foliated hexagonal dish,1300 - 1400,25,Decorative Arts,Carved marbled lacquer,Carved marbled lacquer,Overall: H. 1 1/8 in × W. 7 3/8 in × D. 7 3/16 in (2.9 cm × 18.7 cm × 18.3 cm) Mount: 7 in × 5 in × 3 in (17.8 cm × 12.7 cm × 7.6 cm),2,,https://searchcollection.asianart.org/objects/14705/foliated-hexagonal-dish?ctx=cdb63dcdf847c4cd26b6a85d5777ae4bdb0ec76e&idx=920,https://searchcollection.asianart.org/internal/media/dispatcher/65547/preview,,Gift of the Christensen Fund,BL77M29,2026-06-03,1,,
5576,,Folding fan,1800-1900,27,Decorative Arts,"Lacquer, pigments, and appliqué on paper","Lacquer, pigments, and appliqué on paper","H. 11 in. x W. 20 3/4 in., H. 28 cm x W. 53 cm",2,,https://searchcollection.asianart.org/objects/14711/folding-fan?ctx=cdb63dcdf847c4cd26b6a85d5777ae4bdb0ec76e&idx=921,https://searchcollection.asianart.org/internal/media/dispatcher/66246/preview,,Gift of Susan and Ian Wilson,2023.47,2026-06-03,1,,
5577,,"Fisherman, snipe and, clam",1900-1950,28,Decorative Arts,Ivory,Ivory,"H. 4 1/8 in x W. 3 1/2 in x D. 2 1/8 in, H. 10.5 cm x W. 8.9 cm x D. 5.4 cm",2,,https://searchcollection.asianart.org/objects/15043/fisherman-snipe-and-clam?ctx=cdb63dcdf847c4cd26b6a85d5777ae4bdb0ec76e&idx=923,https://searchcollection.asianart.org/internal/media/dispatcher/30636/preview,,Bequest of Drs. Ben and A. Jess Shenson,F2002.37.9,2026-06-03,1,,
5578,,Lidded container,1800-1900,27,Decorative Arts,Gold and gilded silver with niello,Gold and gilded silver with niello,"H. 4 1/2 in x Diam. 2 1/4 in, H. 11.4 cm x Diam. 5.7 cm",2,,https://searchcollection.asianart.org/objects/15097/lidded-container?ctx=a4e805ad67701285e422e080618794523a1b10c2&idx=925,https://searchcollection.asianart.org/internal/media/dispatcher/7960/preview,,Gift from Doris Duke Charitable Foundation's Southeast Asian Art Collection,2006.27.14.a-.b,2026-06-03,1,,
