object_id,title_zh,title_en,time_period,dynasty_id,type,material,description,dimensions,museum_id,location_id,detail_url,image_url,image_path,credit_line,accession_number,crawl_date,image_validated,last_updated,created_at
5629,,Set of six rings with carved wood case,1762,27,Jade And Stones,"Nephrite rings, red sandalwood case with gold and silver inlay","Qing dynasty (1644-1911), Reign of the Qianlong emperor (1736-1795); Nephrite rings, red sandalwood case with gold and silver inlay","H. 4 3/4 in x W. 3 in x D. 3 in, H. 12.1 cm x W. 7.6 cm x D. 7.6 cm",2,China,https://searchcollection.asianart.org/objects/7152/set-of-six-rings-with-carved-wood-case?ctx=9ae2e4ed23a795db2d39a244aca17f038c9e51c6&idx=898,https://searchcollection.asianart.org/internal/media/dispatcher/20842/preview,,The Avery Brundage Collection,B62M51.a-.i,2026-06-08,1,,
5630,,A Manuscript of the Suvarnaprabhasa Sutra with Collected Commentary (Jin guang ming jing wen ju bing ji),1600,26,Books And Manuscripts,Ink on paper,Ink on paper,"H. 1 1/2 in x W. 14 in x D. 4 3/4 in, H. 3.8 cm x W. 35.6 cm x D. 12.1 cm (box)",2,"Hangzhou, China; Hangzhou",https://searchcollection.asianart.org/objects/7321/a-manuscript-of-the-suvarnaprabhasa-sutra-with-collected-com?ctx=9ae2e4ed23a795db2d39a244aca17f038c9e51c6&idx=899,https://searchcollection.asianart.org/internal/media/dispatcher/1393/preview,,Gift of the Walter H. and Phyllis J. Shorenstein Foundation,1991.211,2026-06-08,1,,
5631,,Bird and Autumn Leaves,1967,28,Painting,Ink and colors on paper,Ink and colors on paper,"H. 33 3/8 in x W. 17 3/4 in, H. 84.7 cm x W. 45.0 cm image; H. 56 1/8 in x W.21 1/2 in, H. 142.3 cm x W. 54.5 cm overall",2,China,https://searchcollection.asianart.org/objects/7343/bird-and-autumn-leaves?ctx=c6b294adeb9fd6fdb8a79da200a308679be644f3&idx=900,https://searchcollection.asianart.org/internal/media/dispatcher/1919/preview,,Collection of Master Chao Shao-An,1992.253,2026-06-08,1,,
5632,,Tao Yuanming Picking Chrysanthemums,1983,28,Painting,Ink and colors on paper,Ink and colors on paper,"H. 39 in x W. 17 1/2 in, H. 99.1 cm x W. 44.5 cm (image); H. 81 1/8 in x W. 23 5/8 in, H. 206.1 cm x W. 60 cm (overall)",2,,https://searchcollection.asianart.org/objects/7476/tao-yuanming-picking-chrysanthemums?ctx=c6b294adeb9fd6fdb8a79da200a308679be644f3&idx=901,https://searchcollection.asianart.org/internal/media/dispatcher/2451/preview,,Gift of the Jack Anderson Collection,1994.119,2026-06-08,1,,
5633,,Female figure,188-144 BCE,9,Sculpture,Low-fired ceramic,Western Han period (206 BCE-9 CE); Low-fired ceramic,"H. 21 1/8 in x W. 3 in x D. 4 in, H. 53.7 cm x W. 7.6 cm x D. 10.2 cm",2,China,https://searchcollection.asianart.org/objects/7584/female-figure?ctx=c6b294adeb9fd6fdb8a79da200a308679be644f3&idx=902,https://searchcollection.asianart.org/internal/media/dispatcher/3077/preview,,Gift of Greg Liu,1996.27.2,2026-06-08,1,,
5634,,Cosmetics box set,206 BCE-9 CE,9,Decorative Arts,Lacquer on wood with silver foil,Western Han period (206 BCE-9 CE); Lacquer on wood with silver foil,"H. 4 1/2 in x Diam. 4 3/4 in, H. 11.4 cm x Diam. 12.1 cm",2,China,https://searchcollection.asianart.org/objects/7585/cosmetics-box-set?ctx=c6b294adeb9fd6fdb8a79da200a308679be644f3&idx=903,https://searchcollection.asianart.org/internal/media/dispatcher/59678/preview,,Gift of the Connoisseurs' Council,1997.5.a-.h,2026-06-08,1,,
5635,,Stemmed cup with carved patterns,1736-1795,27,Decorative Arts,Lacquer and metal with gilding,reign of the Qianlong emperor (1736-1795); Lacquer and metal with gilding,"H. 5 1/8 in x Diam. 6 in, H. 13 cm x Diam. 15.2 cm",2,China,https://searchcollection.asianart.org/objects/11405/stemmed-cup-with-carved-patterns?ctx=cdb63dcdf847c4cd26b6a85d5777ae4bdb0ec76e&idx=912,https://searchcollection.asianart.org/internal/media/dispatcher/75246/preview,,The Avery Brundage Collection,B60M403,2026-06-08,1,,
5636,,Lobed box with painted decoration,1300-1400,25,Decorative Arts,Lacquer on wood with pigments,Yuan dynasty (1271-1368) or slightly later; Lacquer on wood with pigments,"H. 3 in x Diam. 6 1/8 in, H. 7.6 cm x Diam. 15.6 cm",2,China,https://searchcollection.asianart.org/objects/14639/lobed-box-with-painted-decoration?ctx=cdb63dcdf847c4cd26b6a85d5777ae4bdb0ec76e&idx=917,https://searchcollection.asianart.org/internal/media/dispatcher/66060/preview,,Gift of the Christensen Fund,BL77M19.a-.b,2026-06-08,1,,
5637,,Rectangular tray with landscape design,1368-1644,26,Decorative Arts,Lacquer with inlaid mother-of-pearl,Ming dynasty (1368-1644); Lacquer with inlaid mother-of-pearl,"H. 3/4 in x W. 13 5/8 in x D. 11 in, H. 1.9 cm x W. 34.5 cm x D. 7.9 cm",2,China,https://searchcollection.asianart.org/objects/14690/rectangular-tray-with-landscape-design?ctx=cdb63dcdf847c4cd26b6a85d5777ae4bdb0ec76e&idx=918,https://searchcollection.asianart.org/internal/media/dispatcher/75360/preview,,Gift of the Christensen Fund,BL77M3,2026-06-08,1,,
5638,,Square tray,1127-1368,25,Decorative Arts,"Black lacquer painted with red, yellow, green, and gold","Southern Song period (1127-1279) or Yuan dynasty (1271-1368); Black lacquer painted with red, yellow, green, and gold","H. 7/8 in x W. 7 3/4 in x D. 7 3/4 in, H. 2.2 cm x W. 19.7 cm x D. 19.7 cm",2,China,https://searchcollection.asianart.org/objects/14696/square-tray?ctx=cdb63dcdf847c4cd26b6a85d5777ae4bdb0ec76e&idx=919,https://searchcollection.asianart.org/internal/media/dispatcher/66354/preview,,Gift of the Christensen Fund,BL77M41,2026-06-08,1,,
5639,,Foliated hexagonal dish,1300 - 1400,25,Decorative Arts,Carved marbled lacquer,Yuan dynasty (1271 - 1368) or Ming dynasty (1368 - 1644); Carved marbled lacquer,Overall: H. 1 1/8 in × W. 7 3/8 in × D. 7 3/16 in (2.9 cm × 18.7 cm × 18.3 cm) Mount: 7 in × 5 in × 3 in (17.8 cm × 12.7 cm × 7.6 cm),2,China,https://searchcollection.asianart.org/objects/14705/foliated-hexagonal-dish?ctx=cdb63dcdf847c4cd26b6a85d5777ae4bdb0ec76e&idx=920,https://searchcollection.asianart.org/internal/media/dispatcher/65547/preview,,Gift of the Christensen Fund,BL77M29,2026-06-08,1,,
5640,,Folding fan,1800-1900,27,Decorative Arts,"Lacquer, pigments, and appliqué on paper","Qing dynasty (1644-1911); Lacquer, pigments, and appliqué on paper","H. 11 in. x W. 20 3/4 in., H. 28 cm x W. 53 cm",2,China,https://searchcollection.asianart.org/objects/14711/folding-fan?ctx=cdb63dcdf847c4cd26b6a85d5777ae4bdb0ec76e&idx=921,https://searchcollection.asianart.org/internal/media/dispatcher/66246/preview,,Gift of Susan and Ian Wilson,2023.47,2026-06-08,1,,
5641,,"Fisherman, snipe and, clam",1900-1950,28,Decorative Arts,Ivory,Ivory,"H. 4 1/8 in x W. 3 1/2 in x D. 2 1/8 in, H. 10.5 cm x W. 8.9 cm x D. 5.4 cm",2,China,https://searchcollection.asianart.org/objects/15043/fisherman-snipe-and-clam?ctx=cdb63dcdf847c4cd26b6a85d5777ae4bdb0ec76e&idx=923,https://searchcollection.asianart.org/internal/media/dispatcher/30636/preview,,Bequest of Drs. Ben and A. Jess Shenson,F2002.37.9,2026-06-08,1,,
5642,,Belt plaque with dragon,1900-1940,28,Jade And Stones,Nephrite,Nephrite,"H. 2 1/2 in x W. 6 1/8 in x D. 1/4 in, H. 6.3 cm x W. 15.6 cm x D. 0.6 cm",2,China,https://searchcollection.asianart.org/objects/15050/belt-plaque-with-dragon?ctx=a4e805ad67701285e422e080618794523a1b10c2&idx=924,https://searchcollection.asianart.org/internal/media/dispatcher/9854/preview,,Bequest of Drs. Ben and A. Jess Shenson,2010.128,2026-06-08,1,,
5643,,Teapot with two spouts,1750,27,Ceramics,High fired ceramic and silver-plated metal,Qing dynasty (1644-1911); High fired ceramic and silver-plated metal,"H. 7 1/2 in x W. 7 1/4 in x D. 4 1/2 in, H. 19.0 cm x W. 18.4 cm x D. 11.4 cm",2,"Yixing, Jiangsu province, China; Yixing, Jiangsu province",https://searchcollection.asianart.org/objects/15432/teapot-with-two-spouts?ctx=a4e805ad67701285e422e080618794523a1b10c2&idx=934,https://searchcollection.asianart.org/internal/media/dispatcher/4536/preview,,Bequest of Marjorie Walter Bissinger,2003.56.a-.b,2026-06-08,1,,
5644,,Mid-Autumn Festival,1969,28,Painting,Ink and colors on paper,Ink and colors on paper,"H. 74 in x W. 32 7/8 in, H. 188.0 cm x W. 83.5 cm (overall); H. 49 1/4 in x W. 30 in, H. 125.1 cm x W. 76.2 cm (image)",2,,https://searchcollection.asianart.org/objects/15478/midautumn-festival?ctx=a4e805ad67701285e422e080618794523a1b10c2&idx=935,https://searchcollection.asianart.org/internal/media/dispatcher/69477/preview,,Gift of the artist,2003.22,2026-06-08,1,,
5645,,Hairpin with bird and fish among weeds,1600,26,Jade And Stones,Nephrite,Ming dynasty (1368-1644); Nephrite,"L. 5 5/8 in x W. 3/4 in x D. 5/8 in, L. 14.3 cm x W. 1.9 cm x D. 1.6 cm",2,China,https://searchcollection.asianart.org/objects/16977/hairpin-with-bird-and-fish-among-weeds?ctx=9735154851e0256a9afbbf1ef83d6f0b6750ac65&idx=937,https://searchcollection.asianart.org/internal/media/dispatcher/5994/preview,,Gift of Fred M. and Nancy Livingston Levin in memory of Ben Shenson,2005.8,2026-06-08,1,,
5646,,Hairpin with bird and plants,1600,26,Jade And Stones,Nephrite,Ming dynasty (1368-1644); Nephrite,"L. 4 7/8 in x W. 3/4 in x D. 5/8 in, L. 12.4 cm x W. 1.9 cm x D. 1.6 cm",2,China,https://searchcollection.asianart.org/objects/16978/hairpin-with-bird-and-plants?ctx=9735154851e0256a9afbbf1ef83d6f0b6750ac65&idx=938,https://searchcollection.asianart.org/internal/media/dispatcher/5996/preview,,Gift of Fred M. and Nancy Livingston Levin in memory of Irving Levin,2005.81,2026-06-08,1,,
5647,,Donkeys,1984,28,Painting,Ink on paper,Ink on paper,"H. 26 1/2 in x W. 17 1/4 in, H. 67.3 cm x W. 43.8 cm (image); H. 69 in x W. 26 3/4 in, H. 172.7 cm x W. 67.9 cm (overall)",2,,https://searchcollection.asianart.org/objects/17095/donkeys?ctx=9735154851e0256a9afbbf1ef83d6f0b6750ac65&idx=939,https://searchcollection.asianart.org/internal/media/dispatcher/6021/preview,,Gift of Shirley E. Lovely,2005.92,2026-06-08,1,,
5648,,"Liu Hai, God of Wealth, with his three-legged toad",1850-1900,27,Sculpture,Boxwood,Qing dynasty (1644-1911); Boxwood,"H. 2 1/4 in x W. 7 in x D. 2 1/4 in, H. 5.7 cm x  W. 17.8 cm x D. 5.7 cm",2,China,https://searchcollection.asianart.org/objects/18185/liu-hai-god-of-wealth-with-his-threelegged-toad?ctx=9735154851e0256a9afbbf1ef83d6f0b6750ac65&idx=942,https://searchcollection.asianart.org/internal/media/dispatcher/7746/preview,,Gift of Shao Wen Yuan,2006.12,2026-06-08,1,,
5649,,Hanging with floral design,1800-1900,27,Textiles,Silk velvet with supplementary gold thread weft,Qing dynasty (1644-1911); Silk velvet with supplementary gold thread weft,"H. 135 1/4 in x W. 74 1/4 in, H. 343.5 cm x W. 188.6 cm",2,"Zhangzhou, Fujian province, China; Zhangzhou, Fujian province",https://searchcollection.asianart.org/objects/18186/hanging-with-floral-design?ctx=9735154851e0256a9afbbf1ef83d6f0b6750ac65&idx=943,https://searchcollection.asianart.org/internal/media/dispatcher/7741/preview,,Gift of Shao Wen Yuan,2006.11,2026-06-08,1,,
5650,,"Short hairpin with bat and the Three Abundances (Buddhas-hand citron, peach, and pomegranate)",1800-1900,27,Jade And Stones,Nephrite,Qing dynasty (1644-1911); Nephrite,"L. 3 5/8 in x W. 5/8 in, L. 9.2 cm x W. 1.6 cm",2,China,https://searchcollection.asianart.org/objects/18190/short-hairpin-with-bat-and-the-three-abundances-buddhasha?ctx=9735154851e0256a9afbbf1ef83d6f0b6750ac65&idx=944,https://searchcollection.asianart.org/internal/media/dispatcher/7751/preview,,Gift of Pat Tseng,2006.16,2026-06-08,1,,
5651,,Miao (Hmong) Women in Bright Moon - II,2006,28,Prints And Drawings,"Woodblock print, oil-based inks on paper","Woodblock print, oil-based inks on paper","H. 43 in x W. 31 in, H. 109.2 cm x W. 78.7 cm",2,,https://searchcollection.asianart.org/objects/18550/miao-hmong-women-in-bright-moon--ii?ctx=9735154851e0256a9afbbf1ef83d6f0b6750ac65&idx=946,https://searchcollection.asianart.org/internal/media/dispatcher/61356/preview,,Acquisition made possible by David and Linda Lei,2008.6,2026-06-08,1,,
5652,,"Untitled, No. 25",2008,28,Photography,Gelatin silver print,Gelatin silver print,Framed: H. 61 5/8 in × W. 61 9/16 in × D. 1 3/4 in (156.5 cm × 156.4 cm × 4.4 cm) Image: H. 49 1/2 in × W. 51 3/4 in (125.7 cm × 131.4 cm),2,China and Japan,https://searchcollection.asianart.org/objects/19306/untitled-no-25?ctx=d7a155eb6496b32d85fa91b8a09087fac42d8141&idx=949,https://searchcollection.asianart.org/internal/media/dispatcher/60175/preview,,Gift of Jack and Susy Wadsworth,2013.15,2026-06-08,1,,
5653,,Artificial Wonderland #1,2010,28,Photography,Pigment inkjet print on aluminun,Pigment inkjet print on aluminun,"H. 47 1/4 in x W. 251 15/16 in, H. 120 cmx W. 640 cm (overall)",2,,https://searchcollection.asianart.org/objects/20621/artificial-wonderland-1?ctx=d7a155eb6496b32d85fa91b8a09087fac42d8141&idx=950,https://searchcollection.asianart.org/internal/media/dispatcher/37803/preview,,Gift of the Yiqingzhai Foundation,2015.45.a-.c,2026-06-08,1,,
5654,,Snuff bottle,1800-1900,27,Decorative Arts,"Lacquer with soapstone, pearl and shell inlay","Lacquer with soapstone, pearl and shell inlay","H. 4 1/4 in x W. 2 3/4 in, H. 10.8 cm x W. 7.0 cm",2,China,https://searchcollection.asianart.org/objects/2/snuff-bottle?ctx=59f3be3a8893b20af8f8689d583524cc8da2ebb4&idx=962,https://searchcollection.asianart.org/internal/media/dispatcher/75253/preview,,"Transfer from the Fine Arts Museums of San Francisco, Bequest of Isabella M. Cowell",B81M8,2026-06-08,1,,
5655,,Snuff bottle,1800-1900,27,Decorative Arts,Jade,Qing dynasty (1644-1911); Jade,H. 6.3 cm x W. 4.0 cm,2,China,https://searchcollection.asianart.org/objects/4/snuff-bottle?ctx=59f3be3a8893b20af8f8689d583524cc8da2ebb4&idx=963,https://searchcollection.asianart.org/internal/media/dispatcher/28215/preview,,Bequest of Isabella M. Cowell,B81M13,2026-06-08,1,,
5656,,Woman's semiformal coat,1850 -1900,27,Textiles,Silk embroidered with silk and metal-wrapped threads; silk trim and lining,Qing dynasty (1644-1911); Silk embroidered with silk and metal-wrapped threads; silk trim and lining,"H. 42 in x W. 62 1/2 in, H. 106.7 cm x W. 158.7 cm",2,China,https://searchcollection.asianart.org/objects/6/womans-semiformal-coat?ctx=59f3be3a8893b20af8f8689d583524cc8da2ebb4&idx=964,https://searchcollection.asianart.org/internal/media/dispatcher/11/preview,,"Transfer from the Fine Arts Museums of San Francisco, Gift of Helen Benioff",1988.1,2026-06-08,1,,
5657,,Woman’s semiformal robe with scenes of boys at play,1800–1900,27,Textiles,Satin with silk embroidery,Qing dynasty (1644-1911); Satin with silk embroidery,"H. 47 1/2 in x W. 74 in, H. 120.6 cm x W. 188 cm",2,China,https://searchcollection.asianart.org/objects/7/womans-semiformal-robe-with-scenes-of-boys-at-play?ctx=59f3be3a8893b20af8f8689d583524cc8da2ebb4&idx=965,https://searchcollection.asianart.org/internal/media/dispatcher/69199/preview,,"Transfer from the Fine Arts Museums of San Francisco, Gift of Max de Hes",1988.2,2026-06-08,1,,
5658,,Rank badge,1800-1911,27,Textiles,Embroidery on satin,Qing dynasty (1644-1911); Embroidery on satin,Overall: H. 8 1/4 × W. 8 7/8 in. (21 × 22.5 cm),2,China,https://searchcollection.asianart.org/objects/9/rank-badge?ctx=59f3be3a8893b20af8f8689d583524cc8da2ebb4&idx=966,https://searchcollection.asianart.org/internal/media/dispatcher/21/preview,,"Transfer from the Fine Arts Museums of San Francisco, Gift of Miss Katherine Ball",1988.6,2026-06-08,1,,
5659,,Pendant in the shape of a headdress,1800-1900,27,Textiles,Embroidered silk gauze,Qing dynasty (1644-1911); Embroidered silk gauze,Overall: H. 1 3/8 × W. 5 1/4 in. (3.5 × 13.3 cm),2,China,https://searchcollection.asianart.org/objects/12/pendant-in-the-shape-of-a-headdress?ctx=59f3be3a8893b20af8f8689d583524cc8da2ebb4&idx=967,https://searchcollection.asianart.org/internal/media/dispatcher/31/preview,,"Transfer from the Fine Arts Museums of San Francisco, Gift of Miss Katherine Ball",1988.11,2026-06-08,1,,
5660,,Meditation in Deep Mountains,1678,27,Painting,Ink on silk,Qing dynasty (1644-1911); Ink on silk,"H. 82 5/8 in x W. 38 in, H. 209.9 cm x W. 96.5 cm (image); H. 110 5/8 in x W. 38 3/4 in, H. 281 cm x W. 98.4 cm (overall)",2,,https://searchcollection.asianart.org/objects/15/meditation-in-deep-mountains?ctx=59f3be3a8893b20af8f8689d583524cc8da2ebb4&idx=969,https://searchcollection.asianart.org/internal/media/dispatcher/55451/preview,,"Transfer from the Fine Arts Museums of San Francisco, Gift of Mr. Austin E. Hills",B69D53,2026-06-08,1,,
5661,,Figure of a Westerner,550-700,17,Sculpture,"Low-fired ceramic, molded and sculpted, with straw-colored glaze","Sui dynasty (581-618) or Tang dynasty (618-907); Low-fired ceramic, molded and sculpted, with straw-colored glaze","H. 10 in x W. 2 1/2 in x D. 2 3/8 in, H. 25.4 cm x W. 6.3 cm x D. 5.9 cm",2,Northern China,https://searchcollection.asianart.org/objects/17/figure-of-a-westerner?ctx=59f3be3a8893b20af8f8689d583524cc8da2ebb4&idx=970,https://searchcollection.asianart.org/internal/media/dispatcher/28392/preview,,Transfer from the Fine Arts Museums of San Francisco,B81P59,2026-06-08,1,,
5662,,Snuff bottle with theme of 100 Children,1800-1900,27,Decorative Arts,Carved and painted ivory,Qing dynasty (1644-1911); Carved and painted ivory,"H. 4 1/2 in x W. 3 in, H. 11.5 cm x W. 7.7 cm",2,China,https://searchcollection.asianart.org/objects/18/snuff-bottle-with-theme-of-100-children?ctx=59f3be3a8893b20af8f8689d583524cc8da2ebb4&idx=971,https://searchcollection.asianart.org/internal/media/dispatcher/28203/preview,,Bequest of Isabella M. Cowell,B81M6,2026-06-08,1,,
5663,,Westerner,618-700,18,Sculpture,Hand-sculpted low-fired ceramic with straw-colored glaze,Tang dynasty (618-907); Hand-sculpted low-fired ceramic with straw-colored glaze,"H. 10 3/8 in x W. 3 in x D. 3 1/8 in, H. 26.3 cm x W. 7.5 cm x D. 7.9 cm",2,"probably Henan province, China; probably Henan province",https://searchcollection.asianart.org/objects/24/westerner?ctx=a715bc2fb6452c82a4a39180e551f8443b6892c2&idx=972,https://searchcollection.asianart.org/internal/media/dispatcher/28393/preview,,Transfer from the Fine Arts Museums of San Francisco,B81P60,2026-06-08,1,,
5664,,Mystic isle,1800s,27,Jade And Stones,Soapstone,Qing dynasty (1644-1911); Soapstone,"H. 7 1/2 in x W. 6 3/4 in x D. 4  1/4 in, H. 19.0 cm x W. 17.1 cm x D. 10.8 cm",2,China,https://searchcollection.asianart.org/objects/27/mystic-isle?ctx=a715bc2fb6452c82a4a39180e551f8443b6892c2&idx=974,https://searchcollection.asianart.org/internal/media/dispatcher/28175/preview,,Transfer from the Fine Arts Museums of San Francisco,B81J2,2026-06-08,1,,
5665,,Cup,1600-1700,26,Decorative Arts,Rhinoceros horn,Ming dynasty (1368-1644) or Qing dynasty (1644-1911); Rhinoceros horn,"H. 3 3/4 in x W. 6 3/8 in x D. 4 3/8 in, H. 9.6 cm x W. 16.1 cm x D. 11.1 cm",2,China,https://searchcollection.asianart.org/objects/33/cup?ctx=a715bc2fb6452c82a4a39180e551f8443b6892c2&idx=977,https://searchcollection.asianart.org/internal/media/dispatcher/23151/preview,,"Transfer from the Fine Arts Museums of San Francisco, Gift of Sanford Lowengart",B68M14,2026-06-08,1,,
5666,,Cup,1600-1644,26,Decorative Arts,Rhinoceros horn,Ming dynasty (1368-1644); Rhinoceros horn,"H. 2 5/8 in x W. 4 1/2 in x D. 3 3/8 in, H. 6.7 cm x W. 11.5 cm x D. 8.6 cm",2,China,https://searchcollection.asianart.org/objects/37/cup?ctx=a715bc2fb6452c82a4a39180e551f8443b6892c2&idx=980,https://searchcollection.asianart.org/internal/media/dispatcher/23156/preview,,"Transfer from the Fine Arts Museums of San Francisco, Gift of Sanford Lowengart",B68M18,2026-06-08,1,,
5667,,Cup,1500-1644,26,Decorative Arts,Rhinoceros horn,Ming dynasty (1368-1644); Rhinoceros horn,"H. 3 in x W. 5 in x D. 3 3/4 in, H. 7.7 cm x W. 12.7 cm x D. 9.5 cm",2,China,https://searchcollection.asianart.org/objects/39/cup?ctx=a715bc2fb6452c82a4a39180e551f8443b6892c2&idx=981,https://searchcollection.asianart.org/internal/media/dispatcher/23159/preview,,"Transfer from the Fine Arts Museums of San Francisco, Gift of Sanford Lowengart",B68M20,2026-06-08,1,,
5668,,Dish,1750-1800,27,Ceramics,Porcelain with underglaze blue decoration,Qing dynasty (1644-1911); Porcelain with underglaze blue decoration,"H. 1 5/8 in x Diam. 4 7/8 in, H. 4.2 cm x Diam. 22.3 cm",2,"Jingdezhen, Jiangxi province, China; Jingdezhen, Jiangxi province",https://searchcollection.asianart.org/objects/40/dish?ctx=a715bc2fb6452c82a4a39180e551f8443b6892c2&idx=982,https://searchcollection.asianart.org/internal/media/dispatcher/28405/preview,,Transfer from the Fine Arts Museums of San Francisco,B81P70,2026-06-08,1,,
5669,,Plate,1700-1800,27,Ceramics,Porcelain with underglaze blue decoration,Qing dynasty (1644-1911); Porcelain with underglaze blue decoration,"H. 1 1/4 in x Diam. 8 1/4 in, H. 3 cm x Diam. 22.6 cm",2,"Jingdezhen, Jiangxi province, China; Jingdezhen, Jiangxi province",https://searchcollection.asianart.org/objects/41/plate?ctx=a715bc2fb6452c82a4a39180e551f8443b6892c2&idx=983,https://searchcollection.asianart.org/internal/media/dispatcher/28404/preview,,Transfer from the Fine Arts Museums of San Francisco,B81P69,2026-06-08,1,,
5670,,Shallow bowl,1750-1800,27,Ceramics,Porcelain with underglaze blue decoration,Qing dynasty (1644-1911); Porcelain with underglaze blue decoration,"H. 1 5/8 in x Diam. 6 5/8 in, H. 4.2 cm x Diam. 16.7 cm",2,"Jingdezhen, Jiangxi province, China; Jingdezhen, Jiangxi province",https://searchcollection.asianart.org/objects/42/shallow-bowl?ctx=a161ec1f573a1fd2fa1e04fe7c912a7280251c37&idx=984,https://searchcollection.asianart.org/internal/media/dispatcher/28403/preview,,Transfer from the Fine Arts Museums of San Francisco,B81P68,2026-06-08,1,,
5671,,Vase,1850-1911,27,Decorative Arts,Glass,Qing dynasty (1644-1911); Glass,"H. 7 3/8 in x Diam. 3 3/4 in, H. 18.6 cm x Diam. 9.5 cm",2,China,https://searchcollection.asianart.org/objects/43/vase?ctx=a161ec1f573a1fd2fa1e04fe7c912a7280251c37&idx=985,https://searchcollection.asianart.org/internal/media/dispatcher/28297/preview,,"Transfer from the Fine Arts Museums of San Francisco, Gift of Martin J. Heller",B81M41,2026-06-08,1,,
5672,,Vase decorated with Daoist paradise,1850-1900,27,Decorative Arts,Glass,Qing dynasty (1644-1911); Glass,"H. 11 in x Diam. 5 5/8 in, H. 27.9 cm x Diam. 14.2 cm",2,China,https://searchcollection.asianart.org/objects/44/vase-decorated-with-daoist-paradise?ctx=a161ec1f573a1fd2fa1e04fe7c912a7280251c37&idx=986,https://searchcollection.asianart.org/internal/media/dispatcher/28298/preview,,"Transfer from the Fine Arts Museums of San Francisco, Gift of Mrs. Herbert Fleishhacker",B81M42,2026-06-08,1,,
5673,,Cup,1500-1644,26,Decorative Arts,Rhinoceros horn,Ming dynasty (1368-1644); Rhinoceros horn,"H. 3 1/2 in x W. 4 3/4 in x D. 4 1/8 in, H. 8.8 cm x W. 12.5 cm x D. 10.3 cm",2,China,https://searchcollection.asianart.org/objects/49/cup?ctx=a161ec1f573a1fd2fa1e04fe7c912a7280251c37&idx=988,https://searchcollection.asianart.org/internal/media/dispatcher/23161/preview,,"Transfer from the Fine Arts Museums of San Francisco, Gift of Sanford Lowengart",B68M22,2026-06-08,1,,
5674,,"Shou Lao, God of Longevity, or Immortal",1500-1644,26,Decorative Arts,Ivory,Ming dynasty (1368-1644); Ivory,"H. 13 1/4 in x W. 3 in, H. 33.2 cm x W. 7.5 cm",2,China,https://searchcollection.asianart.org/objects/55/shou-lao-god-of-longevity-or-immortal?ctx=a161ec1f573a1fd2fa1e04fe7c912a7280251c37&idx=989,https://searchcollection.asianart.org/internal/media/dispatcher/28217/preview,,Gift of Mr. W. G. McCarthy,B81M15,2026-06-08,1,,
5675,,String of beads,1850-1900,27,Decorative Arts,glass and sandalwood,Qing dynasty (1644-1911); glass and sandalwood,"L. 43 in, 109.2 cm",2,"Beijing, China; Beijing",https://searchcollection.asianart.org/objects/87/string-of-beads?ctx=a161ec1f573a1fd2fa1e04fe7c912a7280251c37&idx=990,https://searchcollection.asianart.org/internal/media/dispatcher/10405/preview,,Transfer from the Fine Arts Museums of San Francisco,2010.39,2026-06-08,1,,
5676,,Wall hanging with a motif of boys at play,1800-1900,27,Textiles,Silk brocade,Qing dynasty (1644-1911); Silk brocade,"H. 63 1/4 in x W. 59 in, H. 160.7 cm x W. 149.9 cm (.1); H. 22 in x W. 29 1/2 in, H. 55.9 cm x W. 74.9 cm (.2 & .3)",2,China,https://searchcollection.asianart.org/objects/139/wall-hanging-with-a-motif-of-boys-at-play?ctx=a161ec1f573a1fd2fa1e04fe7c912a7280251c37&idx=991,https://searchcollection.asianart.org/internal/media/dispatcher/4252/preview,,Transfer from the Fine Arts Museums of San Francisco,2001.48.1-.3,2026-06-08,1,,
5677,,Rectangular flower pot with scene of immortals,1700 - 1800,27,Decorative Arts,Carved multicolor lacquer,Qing dynasty (1644 - 1911); Carved multicolor lacquer,Overall: H. 3 7/8 in × W. 10 13/16 in × D. 7 5/16 in (9.8 cm × 27.5 cm × 18.6 cm),2,China,https://searchcollection.asianart.org/objects/236/rectangular-flower-pot-with-scene-of-immortals?ctx=a161ec1f573a1fd2fa1e04fe7c912a7280251c37&idx=992,https://searchcollection.asianart.org/internal/media/dispatcher/70080/preview,,The Avery Brundage Collection,2010.133,2026-06-08,1,,
5678,,Dish with design of floral scrolls,1662-1722,27,Ceramics,Porcelain with incised and underglaze blue and overglaze multicolor decoration,"Qing dynasty (1644-1911), Reign of the Kangxi emperor (1662-1722); Porcelain with incised and underglaze blue and overglaze multicolor decoration","H. 1 3/4 in x Diam. 8 in, H. 4.4 cm x Diam. 20.3 cm",2,"Jingdezhen, Jiangxi province, China; Jingdezhen, Jiangxi province",https://searchcollection.asianart.org/objects/237/dish-with-design-of-floral-scrolls?ctx=a161ec1f573a1fd2fa1e04fe7c912a7280251c37&idx=993,https://searchcollection.asianart.org/internal/media/dispatcher/9906/preview,,The Avery Brundage Collection,2010.153,2026-06-08,1,,
